make,model_range,ids_code,description,model_year,model_year_decimal,body_style,long_description,model_group,model_tree_description,special_edition,vehicle_tree_description,current_vehicle,commercial,reclaim_vat,basic_price,manufacturers_delivery_price,mrp,p11d_price,date_of_introduction,end_of_production,price_list_date,door,engine_size,insurance_group,fuel_type,transmission_type,mpg_urban,mpg_extra_urban,mpg_combined,co2_emissions,euro_emissions,bhp,power_ps,power_kw,torque,rpm_for_torque,length,width,height,gross_vehicle_weight,unladen_weight,towing_weight_braked,towing_weight_unbraked,wheel_base,ground_clearance,fuel_tank_size,boot_capacity,maximum_speed,acceleration_0_100_kph,acceleration_0_60_mph,front_tyres,rear_tyres,spare_tyre,front_brakes,rear_brakes,servicing_indication,image_filename,gears,axles,manufacturer_model_description,seats,otr_price,win_commercial,parent_ids_code,trim,vehicle_factory_code,fleetware_code
Ford,Ford TOURNEO CONNECT model range,FO043918,TOURNEO CONNECT 1.5 EcoBoost 114 SPT AU,24A,2024.01,Estate,Tourneo Connect 1.5 EcoBoost 114 Sport Auto,Tourneo Connect,Tourneo Connect,FALSE,1.5 EcoBoost 114 Sport Auto,TRUE,FALSE,FALSE,28096,20.83,33715.2,33740.2,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Automatic,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,5,34475.2,0,FO040817,SPORT,NULL,195424
Ford,Ford TOURNEO CONNECT model range,FO043919,TOURNEO CONNECT 2.0 EcoBlue 122 SPORT,24A,2024.01,Estate,Tourneo Connect 2.0 EcoBlue 122 Sport,Tourneo Connect,Tourneo Connect,FALSE,2.0 EcoBlue 122 Sport,TRUE,FALSE,FALSE,27945,20.83,33534,33559,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Manual,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,5,33834,0,FO040818,SPORT,NULL,195425
Ford,Ford TOURNEO CONNECT model range,FO043920,TOURNEO CONNECT 2.0 EcoBlue 122 SPORT AU,24A,2024.01,Estate,Tourneo Connect 2.0 EcoBlue 122 Sport Auto,Tourneo Connect,Tourneo Connect,FALSE,2.0 EcoBlue 122 Sport Auto,TRUE,FALSE,FALSE,28846,20.83,34615.2,34640.2,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Automatic,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,5,34965.2,0,FO040819,SPORT,NULL,195426
Ford,Ford TOURNEO CONNECT model range,FO043921,GRAND TOURNEO CONNECT 1.5 EcBt 114 SPORT,24A,2024.01,Estate,Grand Tourneo Connect 1.5 EcoBoost 114 Sport,Tourneo Connect,Tourneo Connect,FALSE,Grand 1.5 EcoBoost 114 Sport,TRUE,FALSE,FALSE,27995,20.83,33594,33619,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Manual,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,5,33944,0,FO040820,SPORT,NULL,195427
Ford,Ford TOURNEO CONNECT model range,FO043922,GRAND TOURNEO CNNCT 1.5 EcBt 114 SPT AU,24A,2024.01,Estate,Grand Tourneo Connect 1.5 EcoBoost 114 Sport Auto,Tourneo Connect,Tourneo Connect,FALSE,Grand 1.5 EcoBoost 114 Sport Auto,TRUE,FALSE,FALSE,29246,20.83,35095.2,35120.2,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Automatic,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,5,35855.2,0,FO040821,SPORT,NULL,195428
Ford,Ford TOURNEO CONNECT model range,FO043923,GRAND TOURNEO CONNECT 2.0 EBL 122 SPORT,24A,2024.01,Estate,Grand Tourneo Connect 2.0 EcoBlue 122 Sport,Tourneo Connect,Tourneo Connect,FALSE,Grand 2.0 EcoBlue 122 Sport,TRUE,FALSE,FALSE,28745,20.83,34494,34519,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Manual,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,5,34844,0,FO040822,SPORT,NULL,195429
Ford,Ford TOURNEO CONNECT model range,FO043924,GRAND TOURNEO CNNCT 2.0 EBL 122 SPT AU,24A,2024.01,Estate,Grand Tourneo Connect 2.0 EcoBlue 122 Sport Auto,Tourneo Connect,Tourneo Connect,FALSE,Grand 2.0 EcoBlue 122 Sport Auto,TRUE,FALSE,FALSE,29996,20.83,35995.2,36020.2,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Automatic,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,5,36345.2,0,FO040823,SPORT,NULL,195430
Ford,Ford TOURNEO CONNECT model range,FO043925,TOURNEO CONNECT 1.5 EcoBoost 114 SPT 7ST,24A,2024.01,Estate,Tourneo Connect 1.5 EcoBoost 114 Sport 7Seat,Tourneo Connect,Tourneo Connect,FALSE,1.5 EcoBoost 114 Sport,TRUE,FALSE,FALSE,27825,20.83,33390,33415,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Manual,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,7,33740,0,FO040824,SPORT,NULL,195822
Ford,Ford TOURNEO CONNECT model range,FO043926,TOURNEO CONNECT 1.5 EcBt 114 SPT AU 7ST,24A,2024.01,Estate,Tourneo Connect 1.5 EcoBoost 114 Sport Auto 7Seat,Tourneo Connect,Tourneo Connect,FALSE,1.5 EcoBoost 114 Sport Auto,TRUE,FALSE,FALSE,28726,20.83,34471.2,34496.2,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Automatic,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,7,35231.2,0,FO040825,SPORT,NULL,195823
Ford,Ford TOURNEO CONNECT model range,FO043927,TOURNEO CONNECT 2.0 EcoBlue 122 SPT 7ST,24A,2024.01,Estate,Tourneo Connect 2.0 EcoBlue 122 Sport 7Seat,Tourneo Connect,Tourneo Connect,FALSE,2.0 EcoBlue 122 Sport,TRUE,FALSE,FALSE,28575,20.83,34290,34315,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Manual,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,7,34590,0,FO040826,SPORT,NULL,195824
Ford,Ford TOURNEO CONNECT model range,FO043928,TOURNEO CONNECT 2.0 EBL 122 SPT AU 7ST,24A,2024.01,Estate,Tourneo Connect 2.0 EcoBlue 122 Sport Auto 7Seat,Tourneo Connect,Tourneo Connect,FALSE,2.0 EcoBlue 122 Sport Auto,TRUE,FALSE,FALSE,29476,20.83,35371.2,35396.2,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Automatic,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,7,35721.2,0,FO040827,SPORT,NULL,195825
Ford,Ford TOURNEO CONNECT model range,FO043929,GRAND TOURNEO CNT 1.5 EcBt 114 SPT 7ST,24A,2024.01,Estate,Grand Tourneo Connect 1.5 EcoBoost 114 Sport 7Seat,Tourneo Connect,Tourneo Connect,FALSE,Grand 1.5 EcoBoost 114 Sport,TRUE,FALSE,FALSE,27995,20.83,33594,33619,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Manual,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,7,33944,0,FO040828,SPORT,NULL,195826
Ford,Ford TOURNEO CONNECT model range,FO043930,GRAND TOURNEO CNT 1.5EcBt 114 SPT AU 7ST,24A,2024.01,Estate,Grand Tourneo Connect 1.5EcBt 114 Sport Auto 7Seat,Tourneo Connect,Tourneo Connect,FALSE,Grand 1.5EcBt 114 Sport Auto,TRUE,FALSE,FALSE,29246,20.83,35095.2,35120.2,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Automatic,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,7,35855.2,0,FO040829,SPORT,NULL,195827
